combo_index,buy_pullback_rsi,sell_overbought_rsi,min_atr,extreme_setup_rsi,extreme_setup_rel_vol,return_pct,max_drawdown_pct,max_drawdown_abs,win_rate_pct,profit_factor,sharpe_ratio,trade_count
49,42.0,80.0,0.003,25.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
50,42.0,80.0,0.003,25.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
51,42.0,80.0,0.003,25.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
52,42.0,80.0,0.003,30.0,0.8,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
53,42.0,80.0,0.003,30.0,1.0,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
54,42.0,80.0,0.003,30.0,1.2,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
55,42.0,80.0,0.005,20.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
56,42.0,80.0,0.005,20.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
57,42.0,80.0,0.005,20.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
58,42.0,80.0,0.005,25.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
59,42.0,80.0,0.005,25.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
60,42.0,80.0,0.005,25.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
61,42.0,80.0,0.005,30.0,0.8,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
62,42.0,80.0,0.005,30.0,1.0,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
63,42.0,80.0,0.005,30.0,1.2,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
64,42.0,80.0,0.01,20.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
65,42.0,80.0,0.01,20.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
66,42.0,80.0,0.01,20.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
67,42.0,80.0,0.01,25.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
68,42.0,80.0,0.01,25.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
69,42.0,80.0,0.01,25.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
70,42.0,80.0,0.01,30.0,0.8,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
71,42.0,80.0,0.01,30.0,1.0,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
72,42.0,80.0,0.01,30.0,1.2,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
73,42.0,85.0,0.001,20.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
74,42.0,85.0,0.001,20.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
75,42.0,85.0,0.001,20.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
76,42.0,85.0,0.001,25.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
77,42.0,85.0,0.001,25.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
78,42.0,85.0,0.001,25.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
79,42.0,85.0,0.001,30.0,0.8,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
80,42.0,85.0,0.001,30.0,1.0,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
81,42.0,85.0,0.001,30.0,1.2,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
82,42.0,85.0,0.003,20.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
83,42.0,85.0,0.003,20.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
84,42.0,85.0,0.003,20.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
85,42.0,85.0,0.003,25.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
86,42.0,85.0,0.003,25.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
87,42.0,85.0,0.003,25.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
88,42.0,85.0,0.003,30.0,0.8,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
89,42.0,85.0,0.003,30.0,1.0,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
90,42.0,85.0,0.003,30.0,1.2,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
91,42.0,85.0,0.005,20.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
92,42.0,85.0,0.005,20.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
93,42.0,85.0,0.005,20.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
94,42.0,85.0,0.005,25.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
95,42.0,85.0,0.005,25.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
96,42.0,85.0,0.005,25.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
97,42.0,85.0,0.005,30.0,0.8,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
98,42.0,85.0,0.005,30.0,1.0,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
99,42.0,85.0,0.005,30.0,1.2,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
100,42.0,85.0,0.01,20.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
101,42.0,85.0,0.01,20.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
102,42.0,85.0,0.01,20.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
103,42.0,85.0,0.01,25.0,0.8,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
104,42.0,85.0,0.01,25.0,1.0,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
105,42.0,85.0,0.01,25.0,1.2,8.253045031582834,-26.991115925864374,26.991115925864374,47.90419161676647,2.2561232755556,0.07894602332321844,167
106,42.0,85.0,0.01,30.0,0.8,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
107,42.0,85.0,0.01,30.0,1.0,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
108,42.0,85.0,0.01,30.0,1.2,10.256255813546609,-26.99061360934386,26.99061360934386,48.5207100591716,2.2973887408385463,0.0957197023862763,169
109,47.0,75.0,0.001,20.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
110,47.0,75.0,0.001,20.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
111,47.0,75.0,0.001,20.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
112,47.0,75.0,0.001,25.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
113,47.0,75.0,0.001,25.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
114,47.0,75.0,0.001,25.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
115,47.0,75.0,0.001,30.0,0.8,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
116,47.0,75.0,0.001,30.0,1.0,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
117,47.0,75.0,0.001,30.0,1.2,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
118,47.0,75.0,0.003,20.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
119,47.0,75.0,0.003,20.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
120,47.0,75.0,0.003,20.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
121,47.0,75.0,0.003,25.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
122,47.0,75.0,0.003,25.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
123,47.0,75.0,0.003,25.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
124,47.0,75.0,0.003,30.0,0.8,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
125,47.0,75.0,0.003,30.0,1.0,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
126,47.0,75.0,0.003,30.0,1.2,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
127,47.0,75.0,0.005,20.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
128,47.0,75.0,0.005,20.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
129,47.0,75.0,0.005,20.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
130,47.0,75.0,0.005,25.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
131,47.0,75.0,0.005,25.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
132,47.0,75.0,0.005,25.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
133,47.0,75.0,0.005,30.0,0.8,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
134,47.0,75.0,0.005,30.0,1.0,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
135,47.0,75.0,0.005,30.0,1.2,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
136,47.0,75.0,0.01,20.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
137,47.0,75.0,0.01,20.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
138,47.0,75.0,0.01,20.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
139,47.0,75.0,0.01,25.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
140,47.0,75.0,0.01,25.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
141,47.0,75.0,0.01,25.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
142,47.0,75.0,0.01,30.0,0.8,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
143,47.0,75.0,0.01,30.0,1.0,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
144,47.0,75.0,0.01,30.0,1.2,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
145,47.0,80.0,0.001,20.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
146,47.0,80.0,0.001,20.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
147,47.0,80.0,0.001,20.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
148,47.0,80.0,0.001,25.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
149,47.0,80.0,0.001,25.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
150,47.0,80.0,0.001,25.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
151,47.0,80.0,0.001,30.0,0.8,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
152,47.0,80.0,0.001,30.0,1.0,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
153,47.0,80.0,0.001,30.0,1.2,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
154,47.0,80.0,0.003,20.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
155,47.0,80.0,0.003,20.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
156,47.0,80.0,0.003,20.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
157,47.0,80.0,0.003,25.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
158,47.0,80.0,0.003,25.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
159,47.0,80.0,0.003,25.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
160,47.0,80.0,0.003,30.0,0.8,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
161,47.0,80.0,0.003,30.0,1.0,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
162,47.0,80.0,0.003,30.0,1.2,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
163,47.0,80.0,0.005,20.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
164,47.0,80.0,0.005,20.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
165,47.0,80.0,0.005,20.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
166,47.0,80.0,0.005,25.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
167,47.0,80.0,0.005,25.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
168,47.0,80.0,0.005,25.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
169,47.0,80.0,0.005,30.0,0.8,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
170,47.0,80.0,0.005,30.0,1.0,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
171,47.0,80.0,0.005,30.0,1.2,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
172,47.0,80.0,0.01,20.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
173,47.0,80.0,0.01,20.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
174,47.0,80.0,0.01,20.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
175,47.0,80.0,0.01,25.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
176,47.0,80.0,0.01,25.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
177,47.0,80.0,0.01,25.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
178,47.0,80.0,0.01,30.0,0.8,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
179,47.0,80.0,0.01,30.0,1.0,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
180,47.0,80.0,0.01,30.0,1.2,57.26086799400041,-26.99693358641676,26.99693358641676,49.36708860759494,2.116384546603888,0.39575931621710575,158
181,47.0,85.0,0.001,20.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
182,47.0,85.0,0.001,20.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
183,47.0,85.0,0.001,20.0,1.2,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
184,47.0,85.0,0.001,25.0,0.8,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
185,47.0,85.0,0.001,25.0,1.0,54.402306726679704,-26.996395525441187,26.996395525441187,48.717948717948715,2.0738080117874014,0.38467565879391097,156
